id,key,value,type
4595604995,en,Little Italy,name
4595604995,en,Little Italy,name
4595604995,en,Little Italy,name
4596614390,shop,beverages,regular
4613925094,tourism,attraction,regular
4613925094,tourism,attraction,regular
4613925094,tourism,attraction,regular
4623087089,street,Vatva-1 Road,addr
4623087089,street,Vatva-1 Road,addr
4623087089,street,Vatva-1 Road,addr
4623087089,street,Vatva-1 Road,addr
4625635508,amenity,fountain,regular
4625635508,amenity,fountain,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629739200,opening_hours,Mo-Su 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629857148,opening_hours,Mo-Fr 09:00-18:00,regular
4629862298,tourism,viewpoint,regular
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783690,housenumber,Gf-7,addr
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633783889,operator,SBI ATM,regular
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4633792791,housenumber,1st floor,addr
4636987361,leisure,park,regular
4636987374,amenity,restaurant,regular
4636987374,amenity,restaurant,regular
4637012137,amenity,restaurant,regular
4637012137,amenity,restaurant,regular
4637012138,amenity,restaurant,regular
4637012138,amenity,restaurant,regular
4637012144,name,Krishna Farm Party Plot,regular
4637012145,amenity,place_of_worship,regular
4637012145,amenity,place_of_worship,regular
4637012146,amenity,place_of_worship,regular
4637012146,amenity,place_of_worship,regular
4637012147,amenity,place_of_worship,regular
4637012147,amenity,place_of_worship,regular
4637012558,amenity,fire_station,regular
4637012558,amenity,fire_station,regular
4637029925,leisure,park,regular
4637029925,leisure,park,regular
4637079780,leisure,park,regular
4637079780,leisure,park,regular
4637095783,amenity,place_of_worship,regular
4637095783,amenity,place_of_worship,regular
4637095971,amenity,place_of_worship,regular
4637095971,amenity,place_of_worship,regular
4646885289,opening_hours,24/7,regular
4646885289,opening_hours,24/7,regular
4646885289,opening_hours,24/7,regular
4646885289,opening_hours,24/7,regular
4646885289,opening_hours,24/7,regular
4646885289,opening_hours,24/7,regular
4650625621,housenumber,26/1,addr
4650625621,housenumber,26/1,addr
4650625621,housenumber,26/1,addr
4650625621,housenumber,26/1,addr
4650625621,housenumber,26/1,addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654631589,housenumber,"I-204, Ashray P",addr
4654929589,opening_hours,24/7,regular
4654929589,opening_hours,24/7,regular
4654929589,opening_hours,24/7,regular
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4654929689,wikidata,Q1340361,brand
4660453447,highway,unclassified,regular
4660453456,highway,unclassified,regular
4665042311,street,Lakhudi Circle,addr
4665042311,street,Lakhudi Circle,addr
4665042311,street,Lakhudi Circle,addr
4665042311,street,Lakhudi Circle,addr
4671479591,street,Vatva GIDC road,addr
4671479591,street,Vatva GIDC road,addr
4671479591,street,Vatva GIDC road,addr
4671479591,street,Vatva GIDC road,addr
4671479592,street,Narol Sarkhej Road,addr
4671479592,street,Narol Sarkhej Road,addr
4671479592,street,Narol Sarkhej Road,addr
4671479592,street,Narol Sarkhej Road,addr
4671537490,street,FACTORY Road Number14,addr
4671537490,street,FACTORY Road Number14,addr
4671537490,street,FACTORY Road Number14,addr
4671537490,street,FACTORY Road Number14,addr
4672030298,amenity,restaurant,regular
4674318998,street,Vatva GIDC road,addr
4674318998,street,Vatva GIDC road,addr
4674318998,street,Vatva GIDC road,addr
4674318998,street,Vatva GIDC road,addr
4674327794,street,Narol Sarkhej Road,addr
4674327794,street,Narol Sarkhej Road,addr
4674327794,street,Narol Sarkhej Road,addr
4674327794,street,Narol Sarkhej Road,addr
4674327795,street,Sukharam Nagar Road,addr
4674327795,street,Sukharam Nagar Road,addr
4674327795,street,Sukharam Nagar Road,addr
4674327795,street,Sukharam Nagar Road,addr
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676023589,internet_access,wlan,regular
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676349566,housenumber,"A-301 Mondeal Square,",addr
4676354977,amenity,courthouse,regular
4676354977,amenity,courthouse,regular
4685354589,en,nilam snacks,name
4685354589,en,nilam snacks,name
4685354589,en,nilam snacks,name
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687057597,wikidata,Q2003797,brand
4687140689,opening_hours,24/7,regular
4687140689,opening_hours,24/7,regular
4687140689,opening_hours,24/7,regular
4692191289,en,Art book center specialist in books on indian culture,name
4692191289,en,Art book center specialist in books on indian culture,name
4692191289,en,Art book center specialist in books on indian culture,name
4692191289,en,Art book center specialist in books on indian culture,name
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4695589389,housenumber,20 sukan shop,addr
4702938189,en,Bus to Udaipur,name
4702938189,en,Bus to Udaipur,name
4702938189,en,Bus to Udaipur,name
4703607889,shop,mobile_phone,regular
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704651212,postcode,382418,addr
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4704669693,opening_hours,Mo-Sa,regular
4706269890,en,Western Railway DRM OFFICE,name
4706269890,en,Western Railway DRM OFFICE,name
4706269890,en,Western Railway DRM OFFICE,name
4709907894,en,Shree Swaminarayan Vishranti Bhuvan (Under Bhuj),name
4709907894,en,Shree Swaminarayan Vishranti Bhuvan (Under Bhuj),name
4709907894,en,Shree Swaminarayan Vishranti Bhuvan (Under Bhuj),name
4715930893,street,Ghatlodia,addr
4715930893,street,Ghatlodia,addr
4717075096,natural,tree,regular
4717075097,natural,tree,regular
4717075098,natural,tree,regular
4717075099,natural,tree,regular
4717075100,natural,tree,regular
4717075101,natural,tree,regular
4717075102,natural,tree,regular
4717075103,natural,tree,regular
4717075104,natural,tree,regular
4717075105,natural,tree,regular
4717075106,natural,tree,regular
4717075107,natural,tree,regular
4717075108,natural,tree,regular
4717075109,natural,tree,regular
4717075110,natural,tree,regular
4717075111,natural,tree,regular
4717075112,natural,tree,regular
4717075113,natural,tree,regular
4717075114,natural,tree,regular
4717075115,natural,tree,regular
4717075116,natural,tree,regular
4717075117,natural,tree,regular
4717075118,natural,tree,regular
4717075119,natural,tree,regular
4717075120,natural,tree,regular
4717075121,natural,tree,regular
4717075122,natural,tree,regular
4717075123,natural,tree,regular
4717075124,natural,tree,regular
4717075125,natural,tree,regular
4717075126,natural,tree,regular
4717075127,natural,tree,regular
4717075128,natural,tree,regular
4717075129,natural,tree,regular
4717075130,natural,tree,regular
4717075131,natural,tree,regular
4717075132,natural,tree,regular
4717075133,natural,tree,regular
4717075134,natural,tree,regular
4717075135,natural,tree,regular
4717075136,natural,tree,regular
4717075137,natural,tree,regular
4717075138,natural,tree,regular
4717075139,natural,tree,regular
4717075140,natural,tree,regular
4717075141,natural,tree,regular
4717075142,natural,tree,regular
4717075143,natural,tree,regular
4717075144,natural,tree,regular
4717075145,natural,tree,regular
4717075146,natural,tree,regular
4717075147,natural,tree,regular
4717075148,natural,tree,regular
4717075149,natural,tree,regular
4717075150,natural,tree,regular
4717075151,natural,tree,regular
4717075152,natural,tree,regular
4717075153,natural,tree,regular
4717075154,natural,tree,regular
4717075155,natural,tree,regular
4717075156,natural,tree,regular
4717075157,natural,tree,regular
4717075158,natural,tree,regular
4717075159,natural,tree,regular
4717075160,natural,tree,regular
4717075161,natural,tree,regular
4717075162,natural,tree,regular
4717075163,natural,tree,regular
4717075164,natural,tree,regular
4717075165,natural,tree,regular
4717075166,natural,tree,regular
4717075167,natural,tree,regular
4717075168,natural,tree,regular
4717075169,natural,tree,regular
4717075170,natural,tree,regular
4717075171,natural,tree,regular
4717075172,natural,tree,regular
4717075173,natural,tree,regular
4717075174,natural,tree,regular
4717075175,natural,tree,regular
4717075176,natural,tree,regular
4717075177,natural,tree,regular
4717075178,natural,tree,regular
4717075179,natural,tree,regular
4717075180,natural,tree,regular
4717075181,natural,tree,regular
4717075182,natural,tree,regular
4717075183,natural,tree,regular
4717075184,natural,tree,regular
4717075185,natural,tree,regular
4717075186,natural,tree,regular
4717075187,natural,tree,regular
4717075188,natural,tree,regular
4717075189,natural,tree,regular
4717075190,natural,tree,regular
4717075191,natural,tree,regular
4717075192,natural,tree,regular
4717075193,natural,tree,regular
4717075194,natural,tree,regular
4717075195,natural,tree,regular
4717075196,natural,tree,regular
4717075197,natural,tree,regular
4717075198,natural,tree,regular
4717075199,natural,tree,regular
4717075200,natural,tree,regular
4717075201,natural,tree,regular
4717075202,natural,tree,regular
4717075203,natural,tree,regular
4717075204,natural,tree,regular
4717075205,natural,tree,regular
4717075206,natural,tree,regular
4717075207,natural,tree,regular
4717075208,natural,tree,regular
4717075209,natural,tree,regular
4717075210,natural,tree,regular
4717075211,natural,tree,regular
4717075212,natural,tree,regular
4717075213,natural,tree,regular
4717075214,natural,tree,regular
4717075215,natural,tree,regular
4717075216,natural,tree,regular
4717075217,natural,tree,regular
4717075218,natural,tree,regular
4717075219,natural,tree,regular
4717075220,natural,tree,regular
4717075221,natural,tree,regular
4717075222,natural,tree,regular
4717075223,natural,tree,regular
4717075224,natural,tree,regular
4717075225,natural,tree,regular
4717075226,natural,tree,regular
4717075227,natural,tree,regular
4717075228,natural,tree,regular
4717075229,natural,tree,regular
4717075230,natural,tree,regular
4717075231,natural,tree,regular
4717075232,natural,tree,regular
4717075233,natural,tree,regular
4717075234,natural,tree,regular
4717075235,natural,tree,regular
4717075236,natural,tree,regular
4717075571,natural,tree,regular
4717075572,natural,tree,regular
4717075573,natural,tree,regular
4717075574,natural,tree,regular
4717075575,natural,tree,regular
4717075576,natural,tree,regular
4717075577,natural,tree,regular
4717075578,natural,tree,regular
4717075579,natural,tree,regular
4717075580,natural,tree,regular
4717075581,natural,tree,regular
4717075582,natural,tree,regular
4717075583,natural,tree,regular
4717075584,natural,tree,regular
4717075585,natural,tree,regular
4717075586,natural,tree,regular
4717075587,natural,tree,regular
4717075588,natural,tree,regular
4717076389,natural,tree,regular
4717076390,natural,tree,regular
4717076391,natural,tree,regular
4717076392,natural,tree,regular
4717076393,natural,tree,regular
4717076394,natural,tree,regular
4717076395,natural,tree,regular
4717076396,natural,tree,regular
